?R?Start
  output_wert -->  0 = 0.24609    -  1 = 0.00007    -  2 = 0.00044    -  3 = 0.06047    -  4 = 0.72520    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.14521    -  1 = 0.57002    -  2 = 0.09981    -  3 = 0.14474    -  4 = 0.00021    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.07939    -  1 = 0.72642    -  2 = 0.16766    -  3 = 0.05146    -  4 = 0.00006    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.44602    -  1 = 0.02565    -  2 = 0.01148    -  3 = 0.61349    -  4 = 0.01936    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.08769    -  1 = 0.00000    -  2 = 0.00004    -  3 = 0.00202    -  4 = 0.98583    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.39800    -  1 = 0.00156    -  2 = 0.00246    -  3 = 0.35756    -  4 = 0.18680    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.09592    -  1 = 0.68928    -  2 = 0.14406    -  3 = 0.07135    -  4 = 0.00009    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.00292    -  1 = 0.05475    -  2 = 0.92047    -  3 = 0.00026    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.44610    -  1 = 0.02573    -  2 = 0.01149    -  3 = 0.61358    -  4 = 0.01932    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.16146    -  1 = 0.00001    -  2 = 0.00015    -  3 = 0.01396    -  4 = 0.91877    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.39806    -  1 = 0.07995    -  2 = 0.02189    -  3 = 0.58378    -  4 = 0.00593    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.01912    -  1 = 0.59444    -  2 = 0.49100    -  3 = 0.00495    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.01923    -  1 = 0.59774    -  2 = 0.48850    -  3 = 0.00499    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.39804    -  1 = 0.07987    -  2 = 0.02190    -  3 = 0.58231    -  4 = 0.00592    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.28444    -  1 = 0.00015    -  2 = 0.00067    -  3 = 0.10254    -  4 = 0.59448    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.44533    -  1 = 0.02560    -  2 = 0.01147    -  3 = 0.61304    -  4 = 0.01941    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.07917    -  1 = 0.72482    -  2 = 0.16841    -  3 = 0.05115    -  4 = 0.00006    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.00164    -  1 = 0.03003    -  2 = 0.96688    -  3 = 0.00009    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.45078    -  1 = 0.01354    -  2 = 0.00804    -  3 = 0.58649    -  4 = 0.03491    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.24634    -  1 = 0.00007    -  2 = 0.00044    -  3 = 0.06057    -  4 = 0.72426    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.26473    -  1 = 0.28928    -  2 = 0.05052    -  3 = 0.36740    -  4 = 0.00102    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.03311    -  1 = 0.73863    -  2 = 0.33260    -  3 = 0.01178    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.00223    -  1 = 0.03881    -  2 = 0.94553    -  3 = 0.00017    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.35871    -  1 = 0.13013    -  2 = 0.02928    -  3 = 0.52886    -  4 = 0.00329    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.18439    -  1 = 0.00002    -  2 = 0.00021    -  3 = 0.02186    -  4 = 0.88050    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-4.48994 -- winrate 0.02291
  output_wert -->  0 = 0.24496    -  1 = 0.00005    -  2 = 0.00044    -  3 = 0.05312    -  4 = 0.72654    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.14265    -  1 = 0.57574    -  2 = 0.10084    -  3 = 0.13413    -  4 = 0.00018    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.07788    -  1 = 0.73444    -  2 = 0.16861    -  3 = 0.04565    -  4 = 0.00005    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.44754    -  1 = 0.02295    -  2 = 0.01157    -  3 = 0.62173    -  4 = 0.01838    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.08859    -  1 = 0.00000    -  2 = 0.00004    -  3 = 0.00161    -  4 = 0.98567    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.39811    -  1 = 0.00130    -  2 = 0.00245    -  3 = 0.35073    -  4 = 0.18368    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.09403    -  1 = 0.69738    -  2 = 0.14513    -  3 = 0.06398    -  4 = 0.00007    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.00289    -  1 = 0.05031    -  2 = 0.92118    -  3 = 0.00022    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.44764    -  1 = 0.02302    -  2 = 0.01157    -  3 = 0.62183    -  4 = 0.01835    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.16091    -  1 = 0.00001    -  2 = 0.00015    -  3 = 0.01154    -  4 = 0.91966    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.39877    -  1 = 0.07431    -  2 = 0.02209    -  3 = 0.59066    -  4 = 0.00552    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.01901    -  1 = 0.59036    -  2 = 0.49042    -  3 = 0.00428    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.01913    -  1 = 0.59379    -  2 = 0.48789    -  3 = 0.00432    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.39873    -  1 = 0.07425    -  2 = 0.02211    -  3 = 0.58911    -  4 = 0.00551    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.28335    -  1 = 0.00012    -  2 = 0.00067    -  3 = 0.09269    -  4 = 0.59489    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.44684    -  1 = 0.02290    -  2 = 0.01156    -  3 = 0.62123    -  4 = 0.01842    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.07765    -  1 = 0.73289    -  2 = 0.16938    -  3 = 0.04536    -  4 = 0.00005    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.00162    -  1 = 0.02777    -  2 = 0.96760    -  3 = 0.00007    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.45222    -  1 = 0.01189    -  2 = 0.00809    -  3 = 0.59304    -  4 = 0.03344    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.24521    -  1 = 0.00005    -  2 = 0.00044    -  3 = 0.05321    -  4 = 0.72563    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.26283    -  1 = 0.28471    -  2 = 0.05108    -  3 = 0.36164    -  4 = 0.00091    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.03284    -  1 = 0.74195    -  2 = 0.33205    -  3 = 0.01025    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.00221    -  1 = 0.03575    -  2 = 0.94612    -  3 = 0.00014    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.35855    -  1 = 0.12345    -  2 = 0.02958    -  3 = 0.53253    -  4 = 0.00303    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.18359    -  1 = 0.00001    -  2 = 0.00021    -  3 = 0.01836    -  4 = 0.88175    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-4.47063 -- winrate 0.01931
  output_wert -->  0 = 0.24406    -  1 = 0.00004    -  2 = 0.00043    -  3 = 0.04686    -  4 = 0.72767    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.14085    -  1 = 0.58089    -  2 = 0.10183    -  3 = 0.12448    -  4 = 0.00016    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.07698    -  1 = 0.74160    -  2 = 0.16952    -  3 = 0.04069    -  4 = 0.00005    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.44850    -  1 = 0.02069    -  2 = 0.01166    -  3 = 0.62901    -  4 = 0.01753    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.08969    -  1 = 0.00000    -  2 = 0.00004    -  3 = 0.00130    -  4 = 0.98552    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.39785    -  1 = 0.00110    -  2 = 0.00246    -  3 = 0.34376    -  4 = 0.18076    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.09282    -  1 = 0.70466    -  2 = 0.14615    -  3 = 0.05759    -  4 = 0.00007    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.00289    -  1 = 0.04647    -  2 = 0.92185    -  3 = 0.00019    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.44860    -  1 = 0.02075    -  2 = 0.01166    -  3 = 0.62913    -  4 = 0.01750    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.16071    -  1 = 0.00001    -  2 = 0.00015    -  3 = 0.00962    -  4 = 0.92044    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.39923    -  1 = 0.06935    -  2 = 0.02230    -  3 = 0.59674    -  4 = 0.00518    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.01909    -  1 = 0.58661    -  2 = 0.48984    -  3 = 0.00374    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.01921    -  1 = 0.59017    -  2 = 0.48728    -  3 = 0.00377    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.39917    -  1 = 0.06930    -  2 = 0.02232    -  3 = 0.59510    -  4 = 0.00517    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.28237    -  1 = 0.00010    -  2 = 0.00066    -  3 = 0.08398    -  4 = 0.59512    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.44779    -  1 = 0.02064    -  2 = 0.01165    -  3 = 0.62847    -  4 = 0.01757    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.07675    -  1 = 0.74011    -  2 = 0.17029    -  3 = 0.04042    -  4 = 0.00005    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.00162    -  1 = 0.02578    -  2 = 0.96833    -  3 = 0.00006    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.45306    -  1 = 0.01055    -  2 = 0.00815    -  3 = 0.59870    -  4 = 0.03214    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.24430    -  1 = 0.00004    -  2 = 0.00044    -  3 = 0.04694    -  4 = 0.72679    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.26141    -  1 = 0.28031    -  2 = 0.05164    -  3 = 0.35578    -  4 = 0.00083    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.03286    -  1 = 0.74495    -  2 = 0.33153    -  3 = 0.00900    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.00221    -  1 = 0.03308    -  2 = 0.94671    -  3 = 0.00011    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.35839    -  1 = 0.11741    -  2 = 0.02988    -  3 = 0.53557    -  4 = 0.00282    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.18312    -  1 = 0.00001    -  2 = 0.00021    -  3 = 0.01554    -  4 = 0.88283    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-4.45408 -- winrate 0.01655
  output_wert -->  0 = 0.24338    -  1 = 0.00004    -  2 = 0.00043    -  3 = 0.04152    -  4 = 0.72876    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.13968    -  1 = 0.58553    -  2 = 0.10276    -  3 = 0.11575    -  4 = 0.00014    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.07657    -  1 = 0.74808    -  2 = 0.17038    -  3 = 0.03644    -  4 = 0.00004    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.44904    -  1 = 0.01877    -  2 = 0.01175    -  3 = 0.63558    -  4 = 0.01679    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.09097    -  1 = 0.00000    -  2 = 0.00004    -  3 = 0.00106    -  4 = 0.98541    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.39733    -  1 = 0.00095    -  2 = 0.00246    -  3 = 0.33675    -  4 = 0.17814    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.09216    -  1 = 0.71127    -  2 = 0.14712    -  3 = 0.05204    -  4 = 0.00006    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

  output_wert -->  0 = 0.00292    -  1 = 0.04307    -  2 = 0.92248    -  3 = 0.00016    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  8

  output_wert -->  0 = 0.44914    -  1 = 0.01882    -  2 = 0.01176    -  3 = 0.63570    -  4 = 0.01677    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  9

  output_wert -->  0 = 0.16080    -  1 = 0.00000    -  2 = 0.00015    -  3 = 0.00809    -  4 = 0.92119    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  10

  output_wert -->  0 = 0.39953    -  1 = 0.06493    -  2 = 0.02251    -  3 = 0.60226    -  4 = 0.00489    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  11

  output_wert -->  0 = 0.01929    -  1 = 0.58313    -  2 = 0.48929    -  3 = 0.00329    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  12

  output_wert -->  0 = 0.01941    -  1 = 0.58681    -  2 = 0.48671    -  3 = 0.00332    -  4 = 0.00000    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  13

  output_wert -->  0 = 0.39944    -  1 = 0.06491    -  2 = 0.02252    -  3 = 0.60053    -  4 = 0.00488    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  14

  output_wert -->  0 = 0.28152    -  1 = 0.00008    -  2 = 0.00066    -  3 = 0.07629    -  4 = 0.59539    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  15

  output_wert -->  0 = 0.44831    -  1 = 0.01873    -  2 = 0.01174    -  3 = 0.63500    -  4 = 0.01683    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  16

  output_wert -->  0 = 0.07634    -  1 = 0.74664    -  2 = 0.17115    -  3 = 0.03619    -  4 = 0.00004    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  17

  output_wert -->  0 = 0.00163    -  1 = 0.02401    -  2 = 0.96904    -  3 = 0.00005    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  18

  output_wert -->  0 = 0.45344    -  1 = 0.00943    -  2 = 0.00820    -  3 = 0.60369    -  4 = 0.03100    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  19

  output_wert -->  0 = 0.24361    -  1 = 0.00004    -  2 = 0.00043    -  3 = 0.04158    -  4 = 0.72792    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  20

  output_wert -->  0 = 0.26040    -  1 = 0.27604    -  2 = 0.05217    -  3 = 0.34999    -  4 = 0.00076    -   out -> 3
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  21

  output_wert -->  0 = 0.03311    -  1 = 0.74768    -  2 = 0.33106    -  3 = 0.00795    -  4 = 0.00001    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  22

  output_wert -->  0 = 0.00223    -  1 = 0.03071    -  2 = 0.94727    -  3 = 0.00010    -  4 = 0.00000    -   out -> 2
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  23

  output_wert -->  0 = 0.35826    -  1 = 0.11189    -  2 = 0.03017    -  3 = 0.53822    -  4 = 0.00264    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  24

  output_wert -->  0 = 0.18295    -  1 = 0.00001    -  2 = 0.00020    -  3 = 0.01325    -  4 = 0.88387    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  25

----------------------------------------------------------------------------------err-4.43968 -- winrate 0.01440
  output_wert -->  0 = 0.24289    -  1 = 0.00003    -  2 = 0.00043    -  3 = 0.03691    -  4 = 0.72970    -   out -> 4
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  1

  output_wert -->  0 = 0.13896    -  1 = 0.58986    -  2 = 0.10365    -  3 = 0.10780    -  4 = 0.00013    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  2

  output_wert -->  0 = 0.07651    -  1 = 0.75405    -  2 = 0.17118    -  3 = 0.03277    -  4 = 0.00004    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 1.00       -  3 = 0.00       -  4 = 0.00       -  3

  output_wert -->  0 = 0.44920    -  1 = 0.01714    -  2 = 0.01185    -  3 = 0.64151    -  4 = 0.01614    -   out -> 3
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 1.00       -  4 = 0.00       -  4

  output_wert -->  0 = 0.09234    -  1 = 0.00000    -  2 = 0.00004    -  3 = 0.00087    -  4 = 0.98532    -   out -> 4
  output soll -->  0 = 0.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 1.00       -  5

  output_wert -->  0 = 0.39662    -  1 = 0.00082    -  2 = 0.00246    -  3 = 0.32975    -  4 = 0.17566    -   out -> 0
  output soll -->  0 = 1.00       -  1 = 0.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  6

  output_wert -->  0 = 0.09190    -  1 = 0.71737    -  2 = 0.14803    -  3 = 0.04719    -  4 = 0.00005    -   out -> 1
  output soll -->  0 = 0.00       -  1 = 1.00       -  2 = 0.00       -  3 = 0.00       -  4 = 0.00       -  7

